StudyName,StudyId,DeviceId,SensorId,Time,Rate,Quality
shibo-left,0,0,4,2016-03-21 13:16:21.774,67,LOCKED
shibo-left,0,0,4,2016-03-21 13:16:22.783,67,LOCKED
shibo-left,0,0,4,2016-03-21 13:16:23.774,66,LOCKED
shibo-left,0,0,4,2016-03-21 13:16:24.774,65,LOCKED
shibo-left,0,0,4,2016-03-21 13:16:25.768,65,LOCKED
shibo-left,0,0,4,2016-03-21 13:16:26.768,66,LOCKED
shibo-left,0,0,4,2016-03-21 13:16:27.757,65,LOCKED
shibo-left,0,0,4,2016-03-21 13:16:28.758,65,LOCKED
shibo-left,0,0,4,2016-03-21 13:16:29.757,65,LOCKED
shibo-left,0,0,4,2016-03-21 13:16:30.735,65,LOCKED
shibo-left,0,0,4,2016-03-21 13:16:31.745,66,LOCKED
shibo-left,0,0,4,2016-03-21 13:16:32.731,65,LOCKED
shibo-left,0,0,4,2016-03-21 13:16:33.750,65,LOCKED
shibo-left,0,0,4,2016-03-21 13:16:34.725,65,LOCKED
shibo-left,0,0,4,2016-03-21 13:16:35.733,65,LOCKED
shibo-left,0,0,4,2016-03-21 13:16:36.750,65,LOCKED
shibo-left,0,0,4,2016-03-21 13:16:37.729,66,LOCKED
shibo-left,0,0,4,2016-03-21 13:16:38.707,66,LOCKED
shibo-left,0,0,4,2016-03-21 13:16:39.713,66,LOCKED
shibo-left,0,0,4,2016-03-21 13:16:40.705,65,LOCKED
shibo-left,0,0,4,2016-03-21 13:16:41.701,64,LOCKED
shibo-left,0,0,4,2016-03-21 13:16:42.707,64,LOCKED
shibo-left,0,0,4,2016-03-21 13:16:43.686,64,LOCKED
shibo-left,0,0,4,2016-03-21 13:16:44.707,64,LOCKED
shibo-left,0,0,4,2016-03-21 13:16:45.682,62,LOCKED
shibo-left,0,0,4,2016-03-21 13:16:46.683,62,LOCKED
shibo-left,0,0,4,2016-03-21 13:16:47.682,60,LOCKED
shibo-left,0,0,4,2016-03-21 13:16:48.668,59,LOCKED
shibo-left,0,0,4,2016-03-21 13:16:49.681,59,LOCKED
shibo-left,0,0,4,2016-03-21 13:16:50.674,60,LOCKED
shibo-left,0,0,4,2016-03-21 13:16:51.658,60,LOCKED
shibo-left,0,0,4,2016-03-21 13:16:52.657,60,LOCKED
shibo-left,0,0,4,2016-03-21 13:16:53.657,63,LOCKED
shibo-left,0,0,4,2016-03-21 13:16:54.658,63,LOCKED
shibo-left,0,0,4,2016-03-21 13:16:55.656,63,LOCKED
shibo-left,0,0,4,2016-03-21 13:16:56.649,66,LOCKED
shibo-left,0,0,4,2016-03-21 13:16:57.649,67,LOCKED
shibo-left,0,0,4,2016-03-21 13:16:58.635,67,LOCKED
shibo-left,0,0,4,2016-03-21 13:16:59.635,69,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:00.631,69,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:01.624,69,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:02.635,70,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:03.607,69,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:04.610,70,LOCKED
shibo-left,0,0,4,2016-03-21 13:17:05.607,70,LOCKED
