StudyName,StudyId,DeviceId,SensorId,Time,Rate,Quality
shibo-right,0,0,6,2016-03-21 13:16:50.348,66,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:51.347,65,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:52.347,65,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:53.349,66,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:54.341,66,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:55.321,66,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:56.321,66,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:57.324,67,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:58.324,68,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:59.316,69,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:00.315,69,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:01.312,69,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:02.315,69,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:03.290,70,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:04.290,71,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:05.291,73,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:06.291,72,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:07.290,73,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:08.290,74,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:09.277,73,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:10.294,73,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:11.265,73,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:12.256,72,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:13.272,72,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:14.272,72,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:15.248,73,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:16.241,74,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:17.241,73,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:18.233,73,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:19.246,72,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:20.248,72,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:21.224,71,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:22.222,70,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:23.223,70,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:24.222,70,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:25.224,70,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:26.225,69,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:27.198,69,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:28.199,69,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:29.204,69,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:30.204,69,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:31.199,69,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:32.191,69,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:33.179,71,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:34.178,72,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:35.172,72,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:36.226,72,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:37.172,73,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:38.167,73,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:39.166,73,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:40.174,73,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:41.149,73,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:42.140,73,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:43.141,73,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:44.140,73,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:45.141,72,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:46.147,73,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:47.124,73,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:48.123,73,LOCKED
shibo-right,0,0,6,2016-03-21 13:17:49.117,73,LOCKED
