StudyName,StudyId,DeviceId,SensorId,Time,Rate,Quality
will-left,0,0,4,2016-03-18 15:37:31.574,72,LOCKED
will-left,0,0,4,2016-03-18 15:37:32.564,72,LOCKED
will-left,0,0,4,2016-03-18 15:37:33.578,72,LOCKED
will-left,0,0,4,2016-03-18 15:37:34.572,68,LOCKED
will-left,0,0,4,2016-03-18 15:37:35.568,68,LOCKED
will-left,0,0,4,2016-03-18 15:37:36.540,68,LOCKED
will-left,0,0,4,2016-03-18 15:37:37.553,72,LOCKED
will-left,0,0,4,2016-03-18 15:37:38.539,70,LOCKED
will-left,0,0,4,2016-03-18 15:37:39.528,70,LOCKED
will-left,0,0,4,2016-03-18 15:37:40.527,70,LOCKED
will-left,0,0,4,2016-03-18 15:37:41.546,70,LOCKED
will-left,0,0,4,2016-03-18 15:37:42.531,75,LOCKED
will-left,0,0,4,2016-03-18 15:37:43.514,75,LOCKED
will-left,0,0,4,2016-03-18 15:37:44.527,74,LOCKED
will-left,0,0,4,2016-03-18 15:37:45.514,73,LOCKED
will-left,0,0,4,2016-03-18 15:37:46.515,72,LOCKED
will-left,0,0,4,2016-03-18 15:37:47.503,70,LOCKED
will-left,0,0,4,2016-03-18 15:37:48.503,69,LOCKED
will-left,0,0,4,2016-03-18 15:37:49.497,69,LOCKED
will-left,0,0,4,2016-03-18 15:37:50.489,69,LOCKED
will-left,0,0,4,2016-03-18 15:37:51.501,72,LOCKED
will-left,0,0,4,2016-03-18 15:37:52.476,71,LOCKED
will-left,0,0,4,2016-03-18 15:37:53.477,71,LOCKED
will-left,0,0,4,2016-03-18 15:37:54.464,71,LOCKED
will-left,0,0,4,2016-03-18 15:37:55.479,71,LOCKED
will-left,0,0,4,2016-03-18 15:37:56.466,73,LOCKED
will-left,0,0,4,2016-03-18 15:37:57.479,73,LOCKED
will-left,0,0,4,2016-03-18 15:37:58.464,72,LOCKED
will-left,0,0,4,2016-03-18 15:37:59.465,73,LOCKED
will-left,0,0,4,2016-03-18 15:38:00.452,73,LOCKED
will-left,0,0,4,2016-03-18 15:38:01.439,74,LOCKED
will-left,0,0,4,2016-03-18 15:38:02.480,73,LOCKED
will-left,0,0,4,2016-03-18 15:38:03.440,73,LOCKED
will-left,0,0,4,2016-03-18 15:38:04.453,73,LOCKED
will-left,0,0,4,2016-03-18 15:38:05.429,74,LOCKED
will-left,0,0,4,2016-03-18 15:38:06.433,74,LOCKED
will-left,0,0,4,2016-03-18 15:38:07.430,75,LOCKED
will-left,0,0,4,2016-03-18 15:38:08.431,75,LOCKED
will-left,0,0,4,2016-03-18 15:38:09.427,75,LOCKED
will-left,0,0,4,2016-03-18 15:38:10.426,76,LOCKED
will-left,0,0,4,2016-03-18 15:38:11.407,76,LOCKED
will-left,0,0,4,2016-03-18 15:38:12.403,76,LOCKED
will-left,0,0,4,2016-03-18 15:38:13.401,78,LOCKED
will-left,0,0,4,2016-03-18 15:38:14.393,78,LOCKED
will-left,0,0,4,2016-03-18 15:38:15.403,78,LOCKED
will-left,0,0,4,2016-03-18 15:38:16.404,78,LOCKED
will-left,0,0,4,2016-03-18 15:38:17.401,78,LOCKED
will-left,0,0,4,2016-03-18 15:38:18.378,77,LOCKED
will-left,0,0,4,2016-03-18 15:38:19.364,77,LOCKED
will-left,0,0,4,2016-03-18 15:38:20.379,78,LOCKED
will-left,0,0,4,2016-03-18 15:38:21.364,74,LOCKED
will-left,0,0,4,2016-03-18 15:38:22.396,73,LOCKED
will-left,0,0,4,2016-03-18 15:38:23.382,73,LOCKED
will-left,0,0,4,2016-03-18 15:38:24.384,72,LOCKED
will-left,0,0,4,2016-03-18 15:38:25.352,71,LOCKED
will-left,0,0,4,2016-03-18 15:38:26.354,71,LOCKED
will-left,0,0,4,2016-03-18 15:38:27.339,72,LOCKED
will-left,0,0,4,2016-03-18 15:38:28.350,72,LOCKED
will-left,0,0,4,2016-03-18 15:38:29.340,73,LOCKED
will-left,0,0,4,2016-03-18 15:38:30.342,73,LOCKED
will-left,0,0,4,2016-03-18 15:38:31.332,73,LOCKED
will-left,0,0,4,2016-03-18 15:38:32.347,72,LOCKED
will-left,0,0,4,2016-03-18 15:38:33.336,73,LOCKED
will-left,0,0,4,2016-03-18 15:38:34.318,72,LOCKED
will-left,0,0,4,2016-03-18 15:38:35.316,72,LOCKED
will-left,0,0,4,2016-03-18 15:38:36.333,72,LOCKED
will-left,0,0,4,2016-03-18 15:38:37.329,72,LOCKED
will-left,0,0,4,2016-03-18 15:38:38.323,69,LOCKED
will-left,0,0,4,2016-03-18 15:38:39.294,69,LOCKED
will-left,0,0,4,2016-03-18 15:38:40.301,70,LOCKED
will-left,0,0,4,2016-03-18 15:38:41.290,71,LOCKED
will-left,0,0,4,2016-03-18 15:38:42.316,70,LOCKED
will-left,0,0,4,2016-03-18 15:38:43.278,70,LOCKED
will-left,0,0,4,2016-03-18 15:38:44.280,71,LOCKED
will-left,0,0,4,2016-03-18 15:38:45.281,75,LOCKED
will-left,0,0,4,2016-03-18 15:38:46.279,74,LOCKED
will-left,0,0,4,2016-03-18 15:38:47.265,76,LOCKED
will-left,0,0,4,2016-03-18 15:38:48.278,75,LOCKED
will-left,0,0,4,2016-03-18 15:38:49.264,76,LOCKED
will-left,0,0,4,2016-03-18 15:38:50.282,76,LOCKED
will-left,0,0,4,2016-03-18 15:38:51.253,75,LOCKED
will-left,0,0,4,2016-03-18 15:38:52.245,74,LOCKED
will-left,0,0,4,2016-03-18 15:38:53.248,75,LOCKED
